weight	degeneracy	user	system	elapsed	maxDurationExceeded	nvars	method
3 1 0.110000000000127 0 0.10999999998603 FALSE 16 "localizer"
4 1 0.139999999999873 0 0.14000000001397 FALSE 16 "localizer"
5 1 0.160000000000309 0 0.149999999965075 FALSE 16 "localizer"
6 1 0.170000000000073 0 0.17000000004191 FALSE 16 "localizer"
7 1 0.190000000000055 0 0.190000000002328 FALSE 16 "localizer"
8 1 0.209999999999582 0 0.21999999997206 FALSE 16 "localizer"
9 1 0.220000000000255 0 0.21999999997206 FALSE 16 "localizer"
10 1 0.239999999999782 0 0.230000000039581 FALSE 16 "localizer"
11 1 0.25 0 0.25 FALSE 16 "localizer"
12 1 0.25 0 0.25 FALSE 16 "localizer"
13 1 0.269999999999982 0 0.260000000009313 FALSE 16 "localizer"
14 1 0.259999999999764 0 0.270000000018626 FALSE 16 "localizer"
15 16 0.25 0.0199999999999996 0.260000000009313 FALSE 16 "localizer"
15 16 0.2800000000002 0 0.279999999969732 FALSE 16 "localizer"
1 1 0.0799999999999272 0 0.0800000000162981 FALSE 17 "localizer"
2 1 0.0999999999999091 0 0.10999999998603 FALSE 17 "localizer"
3 1 0.130000000000109 0 0.119999999995343 FALSE 17 "localizer"
4 1 0.139999999999873 0 0.14000000001397 FALSE 17 "localizer"
5 1 0.160000000000309 0 0.159999999974389 FALSE 17 "localizer"
6 1 0.179999999999836 0 0.179999999993015 FALSE 17 "localizer"
7 1 0.210000000000036 0 0.210000000020955 FALSE 17 "localizer"
8 1 0.199999999999818 0 0.200000000011642 FALSE 17 "localizer"
9 1 0.25 0 0.25 FALSE 17 "localizer"
10 1 0.230000000000018 0 0.229999999981374 FALSE 17 "localizer"
11 1 0.269999999999982 0 0.270000000018626 FALSE 17 "localizer"
12 1 0.260000000000218 0 0.260000000009313 FALSE 17 "localizer"
13 1 0.2800000000002 0 0.289999999979045 FALSE 17 "localizer"
14 1 0.319999999999709 0 0.309999999997672 FALSE 17 "localizer"
15 1 0.289999999999964 0 0.289999999979045 FALSE 17 "localizer"
16 17 0.300000000000182 0 0.300000000046566 FALSE 17 "localizer"
16 17 0.289999999999964 0 0.299999999988358 FALSE 17 "localizer"
1 1 0.0599999999999454 0 0.0599999999976717 FALSE 18 "localizer"
2 1 0.110000000000127 0 0.110000000044238 FALSE 18 "localizer"
3 1 0.139999999999873 0 0.139999999955762 FALSE 18 "localizer"
4 1 0.150000000000091 0 0.160000000032596 FALSE 18 "localizer"
5 1 0.190000000000055 0 0.179999999993015 FALSE 18 "localizer"
6 1 0.2199999999998 0 0.21999999997206 FALSE 18 "localizer"
7 1 0.230000000000018 0 0.240000000048894 FALSE 18 "localizer"
8 1 0.269999999999982 0 0.259999999951106 FALSE 18 "localizer"
9 1 0.260000000000218 0 0.270000000018626 FALSE 18 "localizer"
10 1 0.299999999999727 0 0.289999999979045 FALSE 18 "localizer"
11 1 0.300000000000182 0.00999999999999979 0.310000000055879 FALSE 18 "localizer"
12 1 0.309999999999945 0 0.319999999948777 FALSE 18 "localizer"
13 1 0.329999999999927 0 0.320000000006985 FALSE 18 "localizer"
14 1 0.340000000000146 0 0.350000000034925 FALSE 18 "localizer"
15 1 0.309999999999945 0 0.309999999997672 FALSE 18 "localizer"
16 1 0.309999999999945 0 0.309999999997672 FALSE 18 "localizer"
17 18 0.320000000000164 0 0.309999999997672 FALSE 18 "localizer"
17 18 0.319999999999709 0 0.330000000016298 FALSE 18 "localizer"
1 1 0.0600000000004002 0 0.0599999999976717 FALSE 19 "localizer"
2 1 0.109999999999673 0 0.10999999998603 FALSE 19 "localizer"
3 1 0.140000000000327 0 0.14000000001397 FALSE 19 "localizer"
4 1 0.169999999999618 0 0.179999999993015 FALSE 19 "localizer"
5 1 0.210000000000036 0 0.200000000011642 FALSE 19 "localizer"
6 1 0.210000000000036 0 0.21999999997206 FALSE 19 "localizer"
7 1 0.25 0 0.25 FALSE 19 "localizer"
8 1 0.269999999999982 0 0.260000000009313 FALSE 19 "localizer"
9 1 0.279999999999745 0 0.28000000002794 FALSE 19 "localizer"
10 1 0.300000000000182 0 0.300000000046566 FALSE 19 "localizer"
11 1 0.320000000000164 0 0.32999999995809 FALSE 19 "localizer"
12 1 0.349999999999909 0 0.340000000025611 FALSE 19 "localizer"
13 1 0.360000000000127 0 0.35999999998603 FALSE 19 "localizer"
14 1 0.369999999999891 0 0.369999999995343 FALSE 19 "localizer"
15 1 0.380000000000109 0 0.380000000004657 FALSE 19 "localizer"
16 1 0.389999999999873 0 0.39000000001397 FALSE 19 "localizer"
17 1 0.369999999999891 0 0.39000000001397 FALSE 19 "localizer"
18 19 0.420000000000073 0 0.419999999983702 FALSE 19 "localizer"
18 19 0.340000000000146 0 0.339999999967404 FALSE 19 "localizer"
1 1 0.069999999999709 0 0.0800000000162981 FALSE 20 "localizer"
2 1 0.110000000000127 0 0.10999999998603 FALSE 20 "localizer"
3 1 0.139999999999873 0 0.14000000001397 FALSE 20 "localizer"
4 1 0.190000000000055 0 0.190000000002328 FALSE 20 "localizer"
5 1 0.200000000000273 0 0.199999999953434 FALSE 20 "localizer"
6 1 0.239999999999782 0 0.240000000048894 FALSE 20 "localizer"
7 1 0.260000000000218 0 0.259999999951106 FALSE 20 "localizer"
8 1 0.299999999999727 0 0.300000000046566 FALSE 20 "localizer"
9 1 0.309999999999945 0 0.309999999997672 FALSE 20 "localizer"
10 1 0.330000000000382 0 0.32999999995809 FALSE 20 "localizer"
11 1 0.359999999999673 0 0.360000000044238 FALSE 20 "localizer"
12 1 0.360000000000127 0 0.349999999976717 FALSE 20 "localizer"
13 1 0.389999999999873 0 0.39000000001397 FALSE 20 "localizer"
14 1 0.400000000000091 0 0.409999999974389 FALSE 20 "localizer"
15 1 0.389999999999873 0.0200000000000014 0.410000000032596 FALSE 20 "localizer"
16 1 0.420000000000073 0 0.419999999983702 FALSE 20 "localizer"
17 1 0.440000000000055 0 0.429999999993015 FALSE 20 "localizer"
18 1 0.440000000000055 0 0.440000000002328 FALSE 20 "localizer"
19 20 0.429999999999836 0 0.440000000002328 FALSE 20 "localizer"
19 20 0.440000000000055 0 0.440000000002328 FALSE 20 "localizer"
1 1 0.069999999999709 0 0.0700000000069849 FALSE 21 "localizer"
2 1 0.130000000000109 0 0.130000000004657 FALSE 21 "localizer"
3 1 0.159999999999854 0 0.159999999974389 FALSE 21 "localizer"
4 1 0.180000000000291 0 0.179999999993015 FALSE 21 "localizer"
5 1 0.239999999999782 0 0.240000000048894 FALSE 21 "localizer"
6 1 0.25 0 0.25 FALSE 21 "localizer"
7 1 0.2800000000002 0 0.279999999969732 FALSE 21 "localizer"
8 1 0.300000000000182 0 0.299999999988358 FALSE 21 "localizer"
9 1 0.340000000000146 0 0.340000000025611 FALSE 21 "localizer"
10 1 0.359999999999673 0 0.35999999998603 FALSE 21 "localizer"
11 1 0.380000000000109 0 0.380000000004657 FALSE 21 "localizer"
12 1 0.400000000000091 0 0.399999999965075 FALSE 21 "localizer"
13 1 0.420000000000073 0 0.42000000004191 FALSE 21 "localizer"
14 1 0.440000000000055 0 0.440000000002328 FALSE 21 "localizer"
15 1 0.440000000000055 0 0.440000000002328 FALSE 21 "localizer"
16 1 0.459999999999582 0 0.459999999962747 FALSE 21 "localizer"
17 1 0.470000000000255 0 0.470000000030268 FALSE 21 "localizer"
18 1 0.5 0 0.5 FALSE 21 "localizer"
19 1 0.480000000000018 0 0.479999999981374 FALSE 21 "localizer"
20 21 0.5 0 0.5 FALSE 21 "localizer"
20 21 0.460000000000036 0 0.460000000020955 FALSE 21 "localizer"
1 1 0.0799999999999272 0 0.0800000000162981 FALSE 22 "localizer"
2 1 0.119999999999891 0 0.130000000004657 FALSE 22 "localizer"
3 1 0.170000000000073 0 0.169999999983702 FALSE 22 "localizer"
4 1 0.199999999999818 0 0.200000000011642 FALSE 22 "localizer"
5 1 0.25 0 0.25 FALSE 22 "localizer"
6 1 0.2800000000002 0 0.279999999969732 FALSE 22 "localizer"
7 1 0.299999999999727 0 0.299999999988358 FALSE 22 "localizer"
8 1 0.340000000000146 0 0.340000000025611 FALSE 22 "localizer"
9 1 0.380000000000109 0 0.369999999995343 FALSE 22 "localizer"
10 1 0.389999999999873 0 0.39000000001397 FALSE 22 "localizer"
11 1 0.420000000000073 0 0.429999999993015 FALSE 22 "localizer"
12 1 0.440000000000055 0 0.429999999993015 FALSE 22 "localizer"
13 1 0.460000000000036 0 0.470000000030268 FALSE 22 "localizer"
14 1 0.489999999999782 0 0.479999999981374 FALSE 22 "localizer"
15 1 0.5 0 0.5 FALSE 22 "localizer"
16 1 0.510000000000218 0 0.520000000018626 FALSE 22 "localizer"
17 1 0.529999999999745 0 0.529999999969732 FALSE 22 "localizer"
18 1 0.5300000000002 0 0.53000000002794 FALSE 22 "localizer"
19 1 0.519999999999982 0 0.509999999951106 FALSE 22 "localizer"
20 1 0.480000000000018 0 0.490000000048894 FALSE 22 "localizer"
21 22 0.519999999999982 0 0.509999999951106 FALSE 22 "localizer"
21 22 0.5 0 0.5 FALSE 22 "localizer"
1 1 0.110000000000127 0 0.10999999998603 FALSE 23 "localizer"
2 1 0.139999999999873 0 0.14000000001397 FALSE 23 "localizer"
3 1 0.180000000000291 0 0.190000000002328 FALSE 23 "localizer"
4 1 0.2199999999998 0.0199999999999996 0.229999999981374 FALSE 23 "localizer"
5 1 0.269999999999982 0 0.270000000018626 FALSE 23 "localizer"
6 1 0.309999999999945 0 0.309999999997672 FALSE 23 "localizer"
7 1 0.340000000000146 0 0.340000000025611 FALSE 23 "localizer"
8 1 0.380000000000109 0 0.379999999946449 FALSE 23 "localizer"
9 1 0.399999999999636 0 0.400000000023283 FALSE 23 "localizer"
10 1 0.450000000000273 0 0.460000000020955 FALSE 23 "localizer"
11 1 0.460000000000036 0.00999999999999979 0.459999999962747 FALSE 23 "localizer"
12 1 0.480000000000018 0 0.490000000048894 FALSE 23 "localizer"
13 1 0.519999999999982 0 0.509999999951106 FALSE 23 "localizer"
14 1 0.5300000000002 0 0.53000000002794 FALSE 23 "localizer"
15 1 0.529999999999745 0 0.529999999969732 FALSE 23 "localizer"
16 1 0.519999999999982 0 0.510000000009313 FALSE 23 "localizer"
17 1 0.5300000000002 0 0.529999999969732 FALSE 23 "localizer"
18 1 0.539999999999964 0 0.550000000046566 FALSE 23 "localizer"
19 1 0.559999999999945 0 0.559999999997672 FALSE 23 "localizer"
20 1 0.570000000000164 0 0.559999999997672 FALSE 23 "localizer"
21 1 0.590000000000146 0 0.599999999976717 FALSE 23 "localizer"
22 23 0.579999999999927 0 0.570000000006985 FALSE 23 "localizer"
22 23 0.599999999999909 0 0.60999999998603 FALSE 23 "localizer"
1 1 0.110000000000127 0 0.10999999998603 FALSE 24 "localizer"
2 1 0.149999999999636 0 0.159999999974389 FALSE 24 "localizer"
3 1 0.200000000000273 0 0.200000000011642 FALSE 24 "localizer"
4 1 0.269999999999982 0 0.270000000018626 FALSE 24 "localizer"
5 1 0.309999999999945 0 0.309999999997672 FALSE 24 "localizer"
6 1 0.340000000000146 0 0.340000000025611 FALSE 24 "localizer"
7 1 0.379999999999654 0 0.379999999946449 FALSE 24 "localizer"
8 1 0.440000000000055 0 0.430000000051223 FALSE 24 "localizer"
9 1 0.400000000000091 0 0.409999999974389 FALSE 24 "localizer"
10 1 0.440000000000055 0 0.429999999993015 FALSE 24 "localizer"
11 1 0.480000000000018 0 0.489999999990687 FALSE 24 "localizer"
12 1 0.489999999999782 0 0.480000000039581 FALSE 24 "localizer"
13 1 0.5300000000002 0 0.529999999969732 FALSE 24 "localizer"
14 1 0.539999999999964 0 0.549999999988358 FALSE 24 "localizer"
15 1 0.579999999999927 0 0.580000000016298 FALSE 24 "localizer"
16 1 0.590000000000146 0 0.590000000025611 FALSE 24 "localizer"
17 1 0.610000000000127 0 0.60999999998603 FALSE 24 "localizer"
18 1 0.619999999999891 0.0199999999999996 0.64000000001397 FALSE 24 "localizer"
19 1 0.639999999999873 0 0.639999999955762 FALSE 24 "localizer"
20 1 0.640000000000327 0 0.64000000001397 FALSE 24 "localizer"
21 1 0.659999999999854 0 0.649999999965075 FALSE 24 "localizer"
22 1 0.610000000000127 0 0.60999999998603 FALSE 24 "localizer"
23 24 0.619999999999891 0 0.620000000053551 FALSE 24 "localizer"
23 24 0.610000000000127 0 0.60999999998603 FALSE 24 "localizer"
1 1 0.109999999999673 0 0.110000000044238 FALSE 25 "localizer"
2 1 0.150000000000091 0 0.150000000023283 FALSE 25 "localizer"
3 1 0.220000000000255 0 0.21999999997206 FALSE 25 "localizer"
4 1 0.269999999999982 0 0.270000000018626 FALSE 25 "localizer"
5 1 0.309999999999945 0 0.309999999997672 FALSE 25 "localizer"
6 1 0.359999999999673 0 0.35999999998603 FALSE 25 "localizer"
7 1 0.400000000000091 0 0.400000000023283 FALSE 25 "localizer"
8 1 0.440000000000055 0 0.440000000002328 FALSE 25 "localizer"
9 1 0.470000000000255 0 0.46999999997206 FALSE 25 "localizer"
10 1 0.509999999999764 0 0.510000000009313 FALSE 25 "localizer"
11 1 0.5300000000002 0 0.53000000002794 FALSE 25 "localizer"
12 1 0.579999999999927 0 0.580000000016298 FALSE 25 "localizer"
13 1 0.590000000000146 0 0.590000000025611 FALSE 25 "localizer"
14 1 0.589999999999691 0 0.589999999967404 FALSE 25 "localizer"
15 1 0.570000000000164 0 0.580000000016298 FALSE 25 "localizer"
16 1 0.630000000000109 0 0.619999999995343 FALSE 25 "localizer"
17 1 0.619999999999891 0 0.619999999995343 FALSE 25 "localizer"
18 1 0.670000000000073 0 0.669999999983702 FALSE 25 "localizer"
19 1 0.690000000000055 0 0.690000000002328 FALSE 25 "localizer"
20 1 0.690000000000055 0 0.690000000002328 FALSE 25 "localizer"
21 1 0.709999999999582 0 0.71999999997206 FALSE 25 "localizer"
22 1 0.720000000000255 0 0.710000000020955 FALSE 25 "localizer"
23 1 0.75 0 0.75 FALSE 25 "localizer"
24 25 0.75 0 0.75 FALSE 25 "localizer"
24 25 0.670000000000073 0 0.669999999983702 FALSE 25 "localizer"
1 1 0.110000000000127 0 0.10999999998603 FALSE 26 "localizer"
2 1 0.179999999999836 0 0.169999999983702 FALSE 26 "localizer"
3 1 0.230000000000018 0 0.240000000048894 FALSE 26 "localizer"
4 1 0.2800000000002 0 0.279999999969732 FALSE 26 "localizer"
5 1 0.309999999999945 0 0.309999999997672 FALSE 26 "localizer"
6 1 0.380000000000109 0 0.369999999995343 FALSE 26 "localizer"
7 1 0.420000000000073 0 0.429999999993015 FALSE 26 "localizer"
8 1 0.4699999999998 0 0.460000000020955 FALSE 26 "localizer"
9 1 0.5 0 0.5 FALSE 26 "localizer"
10 1 0.529999999999745 0 0.529999999969732 FALSE 26 "localizer"
11 1 0.579999999999927 0 0.580000000016298 FALSE 26 "localizer"
12 1 0.610000000000127 0 0.599999999976717 FALSE 26 "localizer"
13 1 0.650000000000091 0.0100000000000016 0.679999999993015 FALSE 26 "localizer"
14 1 0.690000000000055 0 0.680000000051223 FALSE 26 "localizer"
15 1 0.679999999999836 0 0.689999999944121 FALSE 26 "localizer"
16 1 0.659999999999854 0 0.650000000023283 FALSE 26 "localizer"
17 1 0.690000000000055 0 0.690000000002328 FALSE 26 "localizer"
18 1 0.700000000000273 0 0.700000000011642 FALSE 26 "localizer"
19 1 0.730000000000018 0 0.739999999990687 FALSE 26 "localizer"
20 1 0.769999999999982 0 0.760000000009313 FALSE 26 "localizer"
21 1 0.730000000000018 0.0199999999999996 0.75 FALSE 26 "localizer"
22 1 0.789999999999964 0 0.789999999979045 FALSE 26 "localizer"
23 1 0.819999999999709 0 0.830000000016298 FALSE 26 "localizer"
24 1 0.820000000000164 0 0.830000000016298 FALSE 26 "localizer"
25 26 0.75 0 0.779999999969732 FALSE 26 "localizer"
25 26 0.769999999999982 0 0.760000000009313 FALSE 26 "localizer"
1 1 0.130000000000109 0 0.129999999946449 FALSE 27 "localizer"
2 1 0.180000000000291 0 0.190000000002328 FALSE 27 "localizer"
3 1 0.25 0 0.240000000048894 FALSE 27 "localizer"
4 1 0.299999999999727 0 0.299999999988358 FALSE 27 "localizer"
5 1 0.360000000000127 0 0.35999999998603 FALSE 27 "localizer"
6 1 0.400000000000091 0 0.409999999974389 FALSE 27 "localizer"
7 1 0.4699999999998 0 0.460000000020955 FALSE 27 "localizer"
8 1 0.5 0 0.5 FALSE 27 "localizer"
9 1 0.550000000000182 0 0.549999999988358 FALSE 27 "localizer"
10 1 0.589999999999691 0 0.590000000025611 FALSE 27 "localizer"
11 1 0.620000000000346 0 0.630000000004657 FALSE 27 "localizer"
12 1 0.690000000000055 0 0.679999999993015 FALSE 27 "localizer"
13 1 0.699999999999818 0 0.700000000011642 FALSE 27 "localizer"
14 1 0.670000000000073 0 0.669999999983702 FALSE 27 "localizer"
15 1 0.710000000000036 0 0.710000000020955 FALSE 27 "localizer"
16 1 0.730000000000018 0 0.729999999981374 FALSE 27 "localizer"
17 1 0.759999999999764 0 0.760000000009313 FALSE 27 "localizer"
18 1 0.800000000000182 0 0.799999999988358 FALSE 27 "localizer"
19 1 0.809999999999945 0 0.809999999997672 FALSE 27 "localizer"
20 1 0.840000000000146 0 0.840000000025611 FALSE 27 "localizer"
21 1 0.859999999999673 0 0.85999999998603 FALSE 27 "localizer"
22 1 0.870000000000346 0 0.880000000004657 FALSE 27 "localizer"
23 1 0.799999999999727 0 0.789999999979045 FALSE 27 "localizer"
24 1 0.809999999999945 0 0.809999999997672 FALSE 27 "localizer"
25 1 0.840000000000146 0 0.840000000025611 FALSE 27 "localizer"
26 27 0.860000000000127 0 0.85999999998603 FALSE 27 "localizer"
26 27 0.839999999999691 0 0.85999999998603 FALSE 27 "localizer"
1 1 0.139999999999873 0 0.14000000001397 FALSE 28 "localizer"
2 1 0.220000000000255 0 0.220000000030268 FALSE 28 "localizer"
3 1 0.259999999999764 0 0.279999999969732 FALSE 28 "localizer"
4 1 0.349999999999909 0 0.340000000025611 FALSE 28 "localizer"
5 1 0.400000000000091 0 0.409999999974389 FALSE 28 "localizer"
6 1 0.470000000000255 0 0.460000000020955 FALSE 28 "localizer"
7 1 0.529999999999745 0 0.529999999969732 FALSE 28 "localizer"
8 1 0.5 0 0.5 FALSE 28 "localizer"
9 1 0.559999999999945 0 0.559999999997672 FALSE 28 "localizer"
10 1 0.630000000000109 0 0.630000000004657 FALSE 28 "localizer"
11 1 0.650000000000091 0 0.67000000004191 FALSE 28 "localizer"
12 1 0.690000000000055 0 0.689999999944121 FALSE 28 "localizer"
13 1 0.730000000000018 0 0.730000000039581 FALSE 28 "localizer"
14 1 0.769999999999982 0 0.760000000009313 FALSE 28 "localizer"
15 1 0.789999999999964 0 0.799999999988358 FALSE 28 "localizer"
16 1 0.860000000000127 0 0.85999999998603 FALSE 28 "localizer"
17 1 0.889999999999873 0 0.89000000001397 FALSE 28 "localizer"
18 1 0.809999999999945 0 0.809999999997672 FALSE 28 "localizer"
19 1 0.829999999999927 0 0.820000000006985 FALSE 28 "localizer"
20 1 0.900000000000091 0 0.909999999974389 FALSE 28 "localizer"
21 1 0.940000000000055 0 0.940000000002328 FALSE 28 "localizer"
22 1 0.920000000000073 0 0.919999999983702 FALSE 28 "localizer"
23 1 0.949999999999818 0 0.950000000011642 FALSE 28 "localizer"
24 1 1.05999999999995 0 1.07000000000698 FALSE 28 "localizer"
25 1 1.0300000000002 0 1.03000000002794 FALSE 28 "localizer"
26 1 0.889999999999873 0.00999999999999801 0.919999999983702 FALSE 28 "localizer"
27 28 0.920000000000073 0.0199999999999996 0.940000000002328 FALSE 28 "localizer"
27 28 0.960000000000036 0 0.949999999953434 FALSE 28 "localizer"
1 1 0.140000000000327 0.0100000000000016 0.159999999974389 FALSE 29 "localizer"
2 1 0.239999999999782 0 0.229999999981374 FALSE 29 "localizer"
3 1 0.289999999999964 0 0.300000000046566 FALSE 29 "localizer"
4 1 0.360000000000127 0 0.35999999998603 FALSE 29 "localizer"
5 1 0.420000000000073 0 0.419999999983702 FALSE 29 "localizer"
6 1 0.489999999999782 0 0.480000000039581 FALSE 29 "localizer"
7 1 0.5300000000002 0 0.529999999969732 FALSE 29 "localizer"
8 1 0.589999999999691 0 0.599999999976717 FALSE 29 "localizer"
9 1 0.660000000000309 0 0.650000000023283 FALSE 29 "localizer"
10 1 0.610000000000127 0 0.60999999998603 FALSE 29 "localizer"
11 1 0.670000000000073 0 0.669999999983702 FALSE 29 "localizer"
12 1 0.7199999999998 0 0.710000000020955 FALSE 29 "localizer"
13 1 0.75 0.0199999999999996 0.770000000018626 FALSE 29 "localizer"
14 1 0.809999999999945 0 0.809999999997672 FALSE 29 "localizer"
15 1 0.860000000000127 0 0.85999999998603 FALSE 29 "localizer"
16 1 0.889999999999873 0 0.89000000001397 FALSE 29 "localizer"
17 1 0.950000000000273 0 0.949999999953434 FALSE 29 "localizer"
18 1 0.860000000000127 0 0.860000000044238 FALSE 29 "localizer"
19 1 0.879999999999654 0 0.889999999955762 FALSE 29 "localizer"
20 1 0.940000000000055 0 0.930000000051223 FALSE 29 "localizer"
21 1 0.970000000000255 0 0.96999999997206 FALSE 29 "localizer"
22 1 0.990000000000236 0 0.979999999981374 FALSE 29 "localizer"
23 1 1.02999999999975 0 1.03000000002794 FALSE 29 "localizer"
24 1 1.05999999999995 0 1.05999999999767 FALSE 29 "localizer"
25 1 0.950000000000273 0 0.949999999953434 FALSE 29 "localizer"
26 1 0.980000000000018 0 0.980000000039581 FALSE 29 "localizer"
27 1 1 0 1 FALSE 29 "localizer"
28 29 1.02999999999975 0 1.02999999996973 FALSE 29 "localizer"
28 29 1.07999999999993 0 1.0800000000163 FALSE 29 "localizer"
1 1 0.170000000000073 0 0.179999999993015 FALSE 30 "localizer"
2 1 0.269999999999982 0 0.260000000009313 FALSE 30 "localizer"
3 1 0.340000000000146 0 0.340000000025611 FALSE 30 "localizer"
4 1 0.389999999999873 0 0.39000000001397 FALSE 30 "localizer"
5 1 0.470000000000255 0 0.46999999997206 FALSE 30 "localizer"
6 1 0.4699999999998 0 0.470000000030268 FALSE 30 "localizer"
7 1 0.5300000000002 0 0.529999999969732 FALSE 30 "localizer"
8 1 0.579999999999927 0 0.580000000016298 FALSE 30 "localizer"
9 1 0.639999999999873 0 0.64000000001397 FALSE 30 "localizer"
10 1 0.690000000000055 0 0.690000000002328 FALSE 30 "localizer"
11 1 0.75 0 0.75 FALSE 30 "localizer"
12 1 0.809999999999945 0 0.809999999997672 FALSE 30 "localizer"
13 1 0.880000000000109 0 0.880000000004657 FALSE 30 "localizer"
14 1 0.869999999999891 0 0.869999999995343 FALSE 30 "localizer"
15 1 0.860000000000127 0 0.85999999998603 FALSE 30 "localizer"
16 1 0.900000000000091 0 0.900000000023283 FALSE 30 "localizer"
17 1 0.940000000000055 0.0199999999999996 0.960000000020955 FALSE 30 "localizer"
18 1 1 0 0.989999999990687 FALSE 30 "localizer"
19 1 1.05999999999995 0.0100000000000016 1.0800000000163 FALSE 30 "localizer"
20 1 1.10999999999967 0 1.11999999999534 FALSE 30 "localizer"
21 1 1.04000000000042 0 1.04999999998836 FALSE 30 "localizer"
22 1 1.04999999999973 0 1.03999999997905 FALSE 30 "localizer"
23 1 1.07000000000016 0 1.0800000000163 FALSE 30 "localizer"
24 1 1.11000000000013 0 1.10999999998603 FALSE 30 "localizer"
25 1 1.11999999999989 0 1.11999999999534 FALSE 30 "localizer"
26 1 1.17000000000007 0 1.17000000004191 FALSE 30 "localizer"
27 1 1.04999999999973 0 1.04999999998836 FALSE 30 "localizer"
28 1 1.07000000000016 0 1.07000000000698 FALSE 30 "localizer"
29 30 1.11000000000013 0.0199999999999996 1.13000000000466 FALSE 30 "localizer"
29 30 1.13999999999987 0 1.13999999995576 FALSE 30 "localizer"
1 1 0.170000000000073 0 0.169999999983702 FALSE 31 "localizer"
2 1 0.25 0 0.25 FALSE 31 "localizer"
3 1 0.329999999999927 0 0.330000000016298 FALSE 31 "localizer"
4 1 0.420000000000073 0 0.419999999983702 FALSE 31 "localizer"
5 1 0.5 0 0.5 FALSE 31 "localizer"
6 1 0.550000000000182 0 0.549999999988358 FALSE 31 "localizer"
7 1 0.539999999999964 0 0.539999999979045 FALSE 31 "localizer"
8 1 0.630000000000109 0 0.630000000004657 FALSE 31 "localizer"
9 1 0.7199999999998 0 0.720000000030268 FALSE 31 "localizer"
10 1 0.740000000000236 0 0.739999999990687 FALSE 31 "localizer"
11 1 0.829999999999927 0 0.849999999976717 FALSE 31 "localizer"
12 1 0.920000000000073 0 0.92000000004191 FALSE 31 "localizer"
13 1 0.980000000000018 0 0.979999999981374 FALSE 31 "localizer"
14 1 1 0 1 FALSE 31 "localizer"
15 1 0.9699999999998 0 0.970000000030268 FALSE 31 "localizer"
16 1 0.980000000000018 0 0.979999999981374 FALSE 31 "localizer"
17 1 1.03999999999996 0 1.04999999998836 FALSE 31 "localizer"
18 1 1.09999999999991 0 1.0899999999674 FALSE 31 "localizer"
19 1 1.15000000000009 0.0100000000000016 1.17000000004191 FALSE 31 "localizer"
20 1 1.07999999999993 0 1.07999999995809 FALSE 31 "localizer"
21 1 1.09000000000015 0 1.09000000002561 FALSE 31 "localizer"
22 1 1.13999999999987 0 1.14000000001397 FALSE 31 "localizer"
23 1 1.20000000000027 0 1.20000000001164 FALSE 31 "localizer"
24 1 1.21000000000004 0 1.21999999997206 FALSE 31 "localizer"
25 1 1.25 0 1.23999999999069 FALSE 31 "localizer"
26 1 1.15999999999985 0 1.1600000000326 FALSE 31 "localizer"
27 1 1.19999999999982 0 1.19999999995343 FALSE 31 "localizer"
28 1 1.26000000000022 0 1.26000000000931 FALSE 31 "localizer"
29 1 1.26999999999998 0 1.27000000001863 FALSE 31 "localizer"
30 31 1.28999999999996 0 1.28999999997905 FALSE 31 "localizer"
30 31 1.15999999999985 0 1.1600000000326 FALSE 31 "localizer"
1 1 0.170000000000073 0 0.169999999983702 FALSE 32 "localizer"
2 1 0.25 0 0.25 FALSE 32 "localizer"
3 1 0.339999999999691 0 0.350000000034925 FALSE 32 "localizer"
4 1 0.410000000000309 0 0.399999999965075 FALSE 32 "localizer"
5 1 0.5 0 0.5 FALSE 32 "localizer"
6 1 0.569999999999709 0 0.580000000016298 FALSE 32 "localizer"
7 1 0.660000000000309 0 0.650000000023283 FALSE 32 "localizer"
8 1 0.730000000000018 0 0.739999999990687 FALSE 32 "localizer"
9 1 0.779999999999745 0 0.779999999969732 FALSE 32 "localizer"
10 1 0.760000000000218 0 0.770000000018626 FALSE 32 "localizer"
11 1 0.859999999999673 0 0.85999999998603 FALSE 32 "localizer"
12 1 0.890000000000327 0 0.89000000001397 FALSE 32 "localizer"
13 1 0.949999999999818 0 0.950000000011642 FALSE 32 "localizer"
14 1 1.01000000000022 0 1.01999999996042 FALSE 32 "localizer"
15 1 1.08999999999969 0 1.09000000002561 FALSE 32 "localizer"
16 1 1.01999999999998 0 1.01000000000931 FALSE 32 "localizer"
17 1 1.07000000000016 0 1.07999999995809 FALSE 32 "localizer"
18 1 1.11000000000013 0.0199999999999996 1.11999999999534 FALSE 32 "localizer"
19 1 1.17000000000007 0.00999999999999801 1.19000000000233 FALSE 32 "localizer"
20 1 1.25999999999976 0 1.26000000000931 FALSE 32 "localizer"
21 1 1.15999999999985 0 1.1600000000326 FALSE 32 "localizer"
22 1 1.20000000000027 0 1.19999999995343 FALSE 32 "localizer"
23 1 1.2199999999998 0 1.23000000003958 FALSE 32 "localizer"
24 1 1.29999999999973 0 1.29999999998836 FALSE 32 "localizer"
25 1 1.34000000000015 0 1.3399999999674 FALSE 32 "localizer"
26 1 1.32000000000016 0 1.3300000000163 FALSE 32 "localizer"
27 1 1.34999999999991 0 1.34000000002561 FALSE 32 "localizer"
